"Time","Dish washer (12 place setting)","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 190l/55l)","Halogen lamp 1 (0,5kW)","Microwave oven (Fonte, 1,35kW)","Site consumption ()","Total site light consumption ()","TV ()","Vertical freezer (Kitchen, 120l)","Washing machine ()"
"1999-01-08 07:30:00.0","0","0","12","0","0","35","0","0","14","0"
"1999-01-08 07:40:00.0","0","0","0","0","0","30","3","0","17","0"
"1999-01-08 07:50:00.0","0","0","0","0","0","28","4","0","17","0"
"1999-01-08 08:00:00.0","0","0","0","0","0","20","2","0","9","0"
"1999-01-08 08:10:00.0","0","5","0","0","0","22","7","0","0","0"
"1999-01-08 08:20:00.0","0","0","0","0","0","23","8","5","0","0"
"1999-01-08 08:30:00.0","0","0","9","0","21","67","0","9","17","0"
"1999-01-08 08:40:00.0","0","0","24","0","0","57","0","10","17","0"
"1999-01-08 08:50:00.0","0","0","24","0","0","90","0","7","17","0"
"1999-01-08 09:00:00.0","0","0","21","0","0","34","2","0","3","0"
"1999-01-08 09:10:00.0","0","0","4","0","0","27","14","0","0","0"
"1999-01-08 09:20:00.0","0","0","0","0","0","28","13","0","5","0"
"1999-01-08 09:30:00.0","0","0","0","0","0","38","13","0","18","0"
"1999-01-08 09:40:00.0","0","0","0","0","0","38","14","0","17","0"
"1999-01-08 09:50:00.0","0","0","0","0","0","35","11","0","16","0"
"1999-01-08 10:00:00.0","0","0","0","0","0","46","0","0","0","0"
"1999-01-08 10:10:00.0","0","0","17","0","0","213","0","0","0","0"
"1999-01-08 10:20:00.0","0","0","23","0","0","122","0","0","13","0"
"1999-01-08 10:30:00.0","0","0","23","0","0","46","0","0","17","0"
"1999-01-08 10:40:00.0","0","0","22","0","0","46","0","0","17","0"
"1999-01-08 10:50:00.0","0","0","2","0","0","26","0","0","17","0"
"1999-01-08 11:00:00.0","0","0","0","0","0","25","0","0","16","0"
"1999-01-08 11:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-08 11:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-08 11:30:00.0","0","0","0","0","0","15","0","0","5","0"
"1999-01-08 11:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-08 11:50:00.0","0","0","15","0","0","39","0","0","17","0"
"1999-01-08 12:00:00.0","0","0","25","0","0","43","0","0","11","0"
"1999-01-08 12:10:00.0","0","0","22","0","0","30","0","0","0","0"
"1999-01-08 12:20:00.0","0","0","19","0","0","27","0","0","0","0"
"1999-01-08 12:30:00.0","0","0","0","0","0","25","0","0","16","0"
"1999-01-08 12:40:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-08 12:50:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-08 13:00:00.0","0","0","0","0","0","18","0","0","8","0"
"1999-01-08 13:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-08 13:20:00.0","0","0","2","0","0","13","0","0","0","0"
"1999-01-08 13:30:00.0","0","0","25","0","0","49","0","0","17","0"
"1999-01-08 13:40:00.0","0","0","24","0","0","51","0","3","18","0"
"1999-01-08 13:50:00.0","0","0","23","0","0","55","0","9","17","0"
"1999-01-08 14:00:00.0","0","0","22","0","0","66","0","10","17","0"
"1999-01-08 14:10:00.0","0","0","11","0","0","67","0","9","12","0"
"1999-01-08 14:20:00.0","0","0","0","0","0","19","0","9","0","0"
"1999-01-08 14:30:00.0","0","0","0","0","0","20","0","9","0","0"
"1999-01-08 14:40:00.0","0","0","0","0","0","29","0","10","10","0"
"1999-01-08 14:50:00.0","0","0","0","0","0","36","0","10","18","0"
"1999-01-08 15:00:00.0","0","0","0","0","0","34","0","9","17","0"
"1999-01-08 15:10:00.0","0","0","0","0","0","25","0","9","6","0"
"1999-01-08 15:20:00.0","0","0","24","0","0","42","0","9","0","0"
"1999-01-08 15:30:00.0","0","0","25","0","0","136","7","10","3","0"
"1999-01-08 15:40:00.0","0","0","22","0","0","413","1","9","18","0"
"1999-01-08 15:50:00.0","0","0","11","0","0","402","1","10","17","0"
"1999-01-08 16:00:00.0","0","0","0","0","0","388","8","9","17","0"
"1999-01-08 16:10:00.0","0","0","0","0","0","46","5","9","2","0"
"1999-01-08 16:20:00.0","0","0","0","0","0","53","1","9","0","0"
"1999-01-08 16:30:00.0","0","0","0","0","0","65","1","10","7","0"
"1999-01-08 16:40:00.0","0","0","2","0","0","69","3","0","17","0"
"1999-01-08 16:50:00.0","0","0","24","0","0","89","6","2","18","0"
"1999-01-08 17:00:00.0","0","0","24","0","0","56","0","10","17","0"
"1999-01-08 17:10:00.0","0","0","23","0","0","40","0","9","0","0"
"1999-01-08 17:20:00.0","0","0","15","0","0","40","7","10","0","0"
"1999-01-08 17:30:00.0","0","0","0","0","0","42","14","9","9","0"
"1999-01-08 17:40:00.0","0","0","0","0","0","52","17","10","18","0"
"1999-01-08 17:50:00.0","0","0","0","0","0","51","17","9","17","0"
"1999-01-08 18:00:00.0","0","0","0","0","0","46","14","10","14","0"
"1999-01-08 18:10:00.0","0","0","20","0","0","48","11","9","0","0"
"1999-01-08 18:20:00.0","0","0","23","0","0","53","13","10","0","0"
"1999-01-08 18:30:00.0","0","0","23","0","0","72","18","10","12","0"
"1999-01-08 18:40:00.0","0","0","23","0","0","60","14","0","18","0"
"1999-01-08 18:50:00.0","0","0","5","0","0","43","14","0","17","0"
"1999-01-08 19:00:00.0","0","0","0","0","0","34","14","0","12","0"
"1999-01-08 19:10:00.0","16","0","0","0","0","43","17","0","0","0"
"1999-01-08 19:20:00.0","478","0","0","0","0","512","24","0","0","0"
"1999-01-08 19:30:00.0","25","0","0","0","0","65","12","0","16","0"
"1999-01-08 19:40:00.0","21","0","1","0","0","68","18","0","17","0"
"1999-01-08 19:50:00.0","240","0","24","0","0","312","26","0","17","0"
"1999-01-08 20:00:00.0","225","0","23","0","0","392","21","0","9","0"
"1999-01-08 20:10:00.0","0","0","23","0","0","93","26","0","0","0"
"1999-01-08 20:20:00.0","0","0","13","0","0","48","26","0","0","0"
"1999-01-08 20:30:00.0","0","0","0","0","0","51","25","0","18","0"
"1999-01-08 20:40:00.0","0","0","0","0","0","47","18","4","17","0"
"1999-01-08 20:50:00.0","0","0","0","0","0","46","12","10","17","0"
"1999-01-08 21:00:00.0","0","0","11","0","0","46","13","9","4","0"
"1999-01-08 21:10:00.0","0","0","23","0","0","41","0","10","0","0"
"1999-01-08 21:20:00.0","0","0","23","0","0","47","2","10","5","0"
"1999-01-08 21:30:00.0","0","0","22","0","0","56","0","10","18","0"
"1999-01-08 21:40:00.0","0","0","10","0","0","43","0","9","17","0"
"1999-01-08 21:50:00.0","0","0","0","0","0","35","0","10","17","0"
"1999-01-08 22:00:00.0","0","0","0","0","0","20","0","10","0","0"
"1999-01-08 22:10:00.0","0","0","0","0","0","20","0","9","0","0"
"1999-01-08 22:20:00.0","0","0","0","0","0","30","0","10","10","0"
"1999-01-08 22:30:00.0","0","0","20","0","0","54","0","10","18","0"
"1999-01-08 22:40:00.0","0","0","23","0","0","56","0","9","17","0"
"1999-01-08 22:50:00.0","0","0","22","0","0","51","0","10","12","0"
"1999-01-08 23:00:00.0","0","0","18","0","0","36","1","9","0","0"
"1999-01-08 23:10:00.0","0","0","1","0","0","11","0","0","0","0"
"1999-01-08 23:20:00.0","0","0","0","0","0","24","0","0","16","0"
"1999-01-08 23:30:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-08 23:40:00.0","0","0","0","0","0","26","1","0","17","0"
"1999-01-08 23:50:00.0","0","0","0","0","0","18","1","0","7","0"
"1999-01-09 00:00:00.0","0","0","21","0","0","31","1","0","0","0"
"1999-01-09 00:10:00.0","0","0","23","0","0","33","0","0","2","0"
"1999-01-09 00:20:00.0","0","0","23","0","0","47","0","0","18","0"
"1999-01-09 00:30:00.0","0","0","14","0","0","38","0","0","17","0"
"1999-01-09 00:40:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-09 00:50:00.0","0","0","0","0","0","14","0","0","4","0"
"1999-01-09 01:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 01:10:00.0","0","0","0","0","0","15","0","0","5","0"
"1999-01-09 01:20:00.0","0","0","0","0","0","28","2","0","18","0"
"1999-01-09 01:30:00.0","0","0","13","0","0","38","0","0","17","0"
"1999-01-09 01:40:00.0","0","0","23","0","0","45","0","0","17","0"
"1999-01-09 01:50:00.0","0","0","21","0","0","29","0","0","0","0"
"1999-01-09 02:00:00.0","0","0","23","0","0","30","0","0","0","0"
"1999-01-09 02:10:00.0","0","0","6","0","0","24","0","0","9","0"
"1999-01-09 02:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-09 02:30:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-09 02:40:00.0","0","0","0","0","0","23","0","0","15","0"
"1999-01-09 02:50:00.0","0","0","0","0","0","11","0","0","0","0"
"1999-01-09 03:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 03:10:00.0","0","0","12","0","0","33","0","0","11","0"
"1999-01-09 03:20:00.0","0","0","25","0","0","47","0","0","18","0"
"1999-01-09 03:30:00.0","0","0","23","0","0","47","0","0","17","0"
"1999-01-09 03:40:00.0","0","0","17","0","0","36","0","0","13","0"
"1999-01-09 03:50:00.0","0","0","0","0","0","11","0","0","0","0"
"1999-01-09 04:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 04:10:00.0","0","0","0","0","0","21","0","0","12","0"
"1999-01-09 04:20:00.0","0","0","0","0","0","27","0","0","18","0"
"1999-01-09 04:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-09 04:40:00.0","0","0","0","0","0","21","0","0","12","0"
"1999-01-09 04:50:00.0","0","0","22","0","0","30","0","0","0","0"
"1999-01-09 05:00:00.0","0","0","25","0","0","33","0","0","0","0"
"1999-01-09 05:10:00.0","0","0","22","0","0","44","0","0","16","0"
"1999-01-09 05:20:00.0","0","0","13","0","0","38","0","0","17","0"
"1999-01-09 05:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-09 05:40:00.0","0","0","0","0","0","17","0","0","8","0"
"1999-01-09 05:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 06:00:00.0","0","0","0","0","0","13","0","0","2","0"
"1999-01-09 06:10:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-09 06:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-09 06:30:00.0","0","0","25","0","0","48","0","0","17","0"
"1999-01-09 06:40:00.0","0","0","23","0","0","34","0","0","3","0"
"1999-01-09 06:50:00.0","0","0","23","0","0","31","0","0","0","0"
"1999-01-09 07:00:00.0","0","0","18","0","0","31","0","0","5","0"
"1999-01-09 07:10:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-09 07:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-09 07:30:00.0","0","0","0","0","0","24","0","0","15","0"
"1999-01-09 07:40:00.0","0","0","0","0","0","11","1","0","0","0"
"1999-01-09 07:50:00.0","0","0","0","0","0","15","1","3","0","0"
"1999-01-09 08:00:00.0","0","0","0","0","25","56","7","1","12","0"
"1999-01-09 08:10:00.0","0","0","21","0","0","58","10","0","17","0"
"1999-01-09 08:20:00.0","0","0","25","0","0","53","5","0","17","0"
"1999-01-09 08:30:00.0","0","0","22","0","0","51","14","0","10","0"
"1999-01-09 08:40:00.0","0","0","17","0","0","40","13","0","0","0"
"1999-01-09 08:50:00.0","0","0","0","0","0","19","9","0","0","0"
"1999-01-09 09:00:00.0","0","0","0","0","0","28","1","0","17","0"
"1999-01-09 09:10:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-09 09:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-09 09:30:00.0","0","0","0","0","0","22","0","6","5","0"
"1999-01-09 09:40:00.0","0","0","3","0","0","13","0","0","0","0"
"1999-01-09 09:50:00.0","0","0","25","0","0","36","0","0","3","0"
"1999-01-09 10:00:00.0","0","0","24","0","0","48","0","0","18","0"
"1999-01-09 10:10:00.0","0","0","22","0","0","45","0","0","17","0"
"1999-01-09 10:20:00.0","0","0","9","0","0","32","0","0","15","0"
"1999-01-09 10:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 10:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 10:50:00.0","0","0","0","0","0","20","0","0","10","0"
"1999-01-09 11:00:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-09 11:10:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-09 11:20:00.0","0","0","0","0","0","19","0","0","11","0"
"1999-01-09 11:30:00.0","0","0","17","0","0","26","0","0","0","0"
"1999-01-09 11:40:00.0","0","0","25","0","0","33","0","0","0","0"
"1999-01-09 11:50:00.0","0","0","23","0","0","45","0","0","16","0"
"1999-01-09 12:00:00.0","0","0","18","0","0","42","0","0","17","0"
"1999-01-09 12:10:00.0","0","0","0","0","0","24","0","0","17","0"
"1999-01-09 12:20:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-09 12:30:00.0","0","0","0","0","0","22","0","0","13","0"
"1999-01-09 12:40:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 12:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 13:00:00.0","0","0","0","0","0","18","0","0","8","0"
"1999-01-09 13:10:00.0","0","0","9","0","0","35","0","0","18","0"
"1999-01-09 13:20:00.0","0","0","23","0","0","46","0","0","17","0"
"1999-01-09 13:30:00.0","0","0","23","0","0","38","0","0","7","0"
"1999-01-09 13:40:00.0","0","0","23","0","0","30","0","0","0","0"
"1999-01-09 13:50:00.0","0","0","12","0","0","23","0","0","0","0"
"1999-01-09 14:00:00.0","0","0","0","0","0","27","0","0","18","0"
"1999-01-09 14:10:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-09 14:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-09 14:30:00.0","0","0","0","0","0","13","0","0","2","0"
"1999-01-09 14:40:00.0","0","0","0","0","0","11","0","0","0","0"
"1999-01-09 14:50:00.0","0","0","0","0","0","17","0","0","6","0"
"1999-01-09 15:00:00.0","0","0","10","0","0","37","0","0","18","0"
"1999-01-09 15:10:00.0","0","0","26","0","0","49","0","0","17","0"
"1999-01-09 15:20:00.0","0","0","23","0","0","44","0","0","14","0"
"1999-01-09 15:30:00.0","0","0","23","0","0","31","0","0","0","0"
"1999-01-09 15:40:00.0","0","0","6","0","0","17","0","0","0","0"
"1999-01-09 15:50:00.0","0","0","0","0","0","23","0","0","13","0"
"1999-01-09 16:00:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-09 16:10:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-09 16:20:00.0","0","0","0","0","0","17","0","0","8","0"
"1999-01-09 16:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-09 16:40:00.0","0","0","4","0","0","56","3","0","1","0"
"1999-01-09 16:50:00.0","0","0","25","0","0","49","0","0","18","0"
"1999-01-09 17:00:00.0","0","0","24","0","0","47","0","0","17","0"
"1999-01-09 17:10:00.0","0","0","21","0","0","51","8","0","17","0"
"1999-01-09 17:20:00.0","0","0","5","0","0","27","10","0","3","0"
"1999-01-09 17:30:00.0","0","0","0","0","0","20","11","0","0","0"
"1999-01-09 17:40:00.0","0","0","0","0","0","27","12","0","6","0"
"1999-01-09 17:50:00.0","0","7","0","0","0","58","19","5","18","0"
"1999-01-09 18:00:00.0","0","0","0","0","0","205","21","10","17","0"
"1999-01-09 18:10:00.0","0","0","0","0","0","325","19","11","14","0"
"1999-01-09 18:20:00.0","0","0","14","0","82","156","19","10","0","0"
"1999-01-09 18:30:00.0","0","0","24","0","71","164","13","10","0","0"
"1999-01-09 18:40:00.0","0","0","23","0","0","101","11","10","12","0"
"1999-01-09 18:50:00.0","0","0","22","0","0","125","18","10","17","0"
"1999-01-09 19:00:00.0","0","0","11","0","0","81","29","9","17","0"
"1999-01-09 19:10:00.0","0","0","0","0","0","58","30","9","10","0"
"1999-01-09 19:20:00.0","0","0","0","0","0","34","16","9","0","0"
"1999-01-09 19:30:00.0","0","0","0","0","14","51","19","10","0","0"
"1999-01-09 19:40:00.0","0","0","0","0","56","109","16","9","16","0"
"1999-01-09 19:50:00.0","0","0","0","0","0","45","11","10","17","0"
"1999-01-09 20:00:00.0","0","0","20","0","6","74","13","10","17","0"
"1999-01-09 20:10:00.0","0","0","26","0","0","63","11","10","12","0"
"1999-01-09 20:20:00.0","0","0","23","0","0","50","10","10","0","0"
"1999-01-09 20:30:00.0","0","0","22","0","0","49","11","9","0","0"
"1999-01-09 20:40:00.0","0","0","7","0","0","50","11","10","15","0"
"1999-01-09 20:50:00.0","0","0","0","0","0","45","10","9","18","0"
"1999-01-09 21:00:00.0","0","0","0","0","0","44","11","9","17","0"
"1999-01-09 21:10:00.0","0","0","0","0","0","44","10","9","16","0"
"1999-01-09 21:20:00.0","0","0","0","0","0","38","11","9","12","0"
"1999-01-09 21:30:00.0","0","0","0","0","0","29","11","9","0","0"
"1999-01-09 21:40:00.0","0","0","10","0","0","39","10","9","0","0"
"1999-01-09 21:50:00.0","0","0","25","0","0","63","11","9","12","0"
"1999-01-09 22:00:00.0","0","0","23","0","0","65","10","9","17","0"
"1999-01-09 22:10:00.0","0","0","21","0","0","63","11","9","17","0"
"1999-01-09 22:20:00.0","0","0","1","0","0","35","11","9","6","0"
"1999-01-09 22:30:00.0","0","0","0","0","0","29","11","10","0","0"
"1999-01-09 22:40:00.0","0","0","0","0","0","42","20","9","3","0"
"1999-01-09 22:50:00.0","0","0","0","0","0","55","21","8","18","0"
"1999-01-09 23:00:00.0","0","0","0","0","0","45","11","9","17","0"
"1999-01-09 23:10:00.0","0","0","19","0","0","72","23","8","17","0"
"1999-01-09 23:20:00.0","0","0","25","0","0","53","12","9","1","0"
"1999-01-09 23:30:00.0","0","0","22","0","0","50","11","9","0","0"
"1999-01-09 23:40:00.0","0","0","11","0","0","47","10","9","9","0"
"1999-01-09 23:50:00.0","0","0","0","0","0","45","11","9","18","0"
"1999-01-10 00:00:00.0","0","0","0","0","0","43","11","8","17","0"
"1999-01-10 00:10:00.0","0","0","0","0","0","33","13","0","12","0"
"1999-01-10 00:20:00.0","0","0","0","0","0","11","0","0","0","0"
"1999-01-10 00:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 00:40:00.0","0","0","12","0","0","35","0","0","14","0"
"1999-01-10 00:50:00.0","0","0","26","0","0","49","0","0","18","0"
"1999-01-10 01:00:00.0","0","0","22","0","0","44","0","0","17","0"
"1999-01-10 01:10:00.0","0","0","17","0","0","33","0","0","9","0"
"1999-01-10 01:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 01:30:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 01:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-10 01:50:00.0","0","0","0","0","0","24","0","0","16","0"
"1999-01-10 02:00:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-10 02:10:00.0","0","0","2","0","0","18","0","0","5","0"
"1999-01-10 02:20:00.0","0","0","25","0","0","32","0","0","0","0"
"1999-01-10 02:30:00.0","0","0","25","0","0","36","0","0","4","0"
"1999-01-10 02:40:00.0","0","0","21","0","0","45","0","0","18","0"
"1999-01-10 02:50:00.0","0","0","6","0","0","30","0","0","17","0"
"1999-01-10 03:00:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-10 03:10:00.0","0","0","0","0","0","10","0","0","1","0"
"1999-01-10 03:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 03:30:00.0","0","0","0","0","0","19","0","0","9","0"
"1999-01-10 03:40:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-10 03:50:00.0","0","0","11","0","0","36","0","0","17","0"
"1999-01-10 04:00:00.0","0","0","25","0","0","44","0","0","14","0"
"1999-01-10 04:10:00.0","0","0","24","0","0","31","0","0","0","0"
"1999-01-10 04:20:00.0","0","0","23","0","0","30","0","0","0","0"
"1999-01-10 04:30:00.0","0","0","5","0","0","27","0","0","13","0"
"1999-01-10 04:40:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-10 04:50:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-10 05:00:00.0","0","0","0","0","0","19","0","0","10","0"
"1999-01-10 05:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 05:20:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 05:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-10 05:40:00.0","0","0","25","0","0","49","0","0","17","0"
"1999-01-10 05:50:00.0","0","0","23","0","0","46","0","0","18","0"
"1999-01-10 06:00:00.0","0","0","22","0","0","34","0","0","5","0"
"1999-01-10 06:10:00.0","0","0","15","0","0","23","0","0","0","0"
"1999-01-10 06:20:00.0","0","0","0","0","0","13","0","0","4","0"
"1999-01-10 06:30:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-10 06:40:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-10 06:50:00.0","0","0","0","0","0","24","0","0","17","0"
"1999-01-10 07:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 07:10:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 07:20:00.0","0","0","15","0","0","34","0","0","9","0"
"1999-01-10 07:30:00.0","0","0","25","0","0","48","0","0","18","0"
"1999-01-10 07:40:00.0","0","0","23","0","0","46","0","0","17","0"
"1999-01-10 07:50:00.0","0","0","18","0","0","37","1","0","12","0"
"1999-01-10 08:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 08:10:00.0","0","0","0","0","0","9","0","0","0","0"
"1999-01-10 08:20:00.0","0","0","0","0","0","26","2","0","14","0"
"1999-01-10 08:30:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-10 08:40:00.0","0","0","0","0","0","30","4","0","17","0"
"1999-01-10 08:50:00.0","0","0","12","0","19","49","2","0","8","0"
"1999-01-10 09:00:00.0","0","0","25","0","0","33","0","0","0","0"
"1999-01-10 09:10:00.0","0","0","22","0","44","76","0","0","0","0"
"1999-01-10 09:20:00.0","0","0","23","0","0","46","0","0","18","0"
"1999-01-10 09:30:00.0","0","0","9","0","0","35","1","0","17","0"
"1999-01-10 09:40:00.0","0","0","0","0","0","37","14","0","18","0"
"1999-01-10 09:50:00.0","0","0","0","0","0","28","13","0","5","0"
"1999-01-10 10:00:00.0","0","0","0","0","0","22","13","0","0","0"
"1999-01-10 10:10:00.0","0","0","0","0","0","18","3","0","4","0"
"1999-01-10 10:20:00.0","0","0","0","0","0","25","0","0","18","0"
"1999-01-10 10:30:00.0","0","0","13","0","0","38","0","0","18","0"
"1999-01-10 10:40:00.0","0","0","25","0","0","47","0","0","16","0"
"1999-01-10 10:50:00.0","0","0","23","0","0","31","0","0","0","0"
"1999-01-10 11:00:00.0","0","0","19","0","0","27","0","0","0","0"
"1999-01-10 11:10:00.0","0","0","0","0","0","18","0","0","10","0"
"1999-01-10 11:20:00.0","0","0","0","0","0","26","0","0","17","0"
"1999-01-10 11:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-10 11:40:00.0","0","0","0","0","0","21","0","0","13","0"
"1999-01-10 11:50:00.0","0","0","0","0","0","10","0","0","1","0"
"1999-01-10 12:00:00.0","0","0","17","0","0","25","0","0","0","0"
"1999-01-10 12:10:00.0","0","0","24","0","0","44","0","0","13","0"
"1999-01-10 12:20:00.0","0","0","23","0","0","46","0","0","18","0"
"1999-01-10 12:30:00.0","0","0","16","0","0","39","0","0","17","0"
"1999-01-10 12:40:00.0","0","0","0","0","0","18","0","0","9","0"
"1999-01-10 12:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 13:00:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 13:10:00.0","0","0","0","0","0","25","0","0","16","0"
"1999-01-10 13:20:00.0","0","0","0","0","0","26","0","0","18","0"
"1999-01-10 13:30:00.0","0","0","12","0","0","36","0","0","17","0"
"1999-01-10 13:40:00.0","0","0","25","0","0","38","0","0","5","0"
"1999-01-10 13:50:00.0","0","95","24","0","0","128","1","0","0","0"
"1999-01-10 14:00:00.0","0","195","22","0","0","233","0","9","3","0"
"1999-01-10 14:10:00.0","0","80","21","0","0","133","0","10","18","0"
"1999-01-10 14:20:00.0","0","0","5","0","0","30","0","0","18","0"
"1999-01-10 14:30:00.0","0","0","0","0","0","25","0","0","17","0"
"1999-01-10 14:40:00.0","0","0","0","0","0","12","0","0","2","0"
"1999-01-10 14:50:00.0","0","0","0","0","0","10","0","0","0","0"
"1999-01-10 15:00:00.0","0","0","0","0","0","19","4","0","6","0"
"1999-01-10 15:10:00.0","0","0","2","0","0","38","9","0","18","0"
"1999-01-10 15:20:00.0","0","0","25","0","0","57","0","10","18","0"
"1999-01-10 15:30:00.0","0","0","24","0","0","56","0","10","15","0"
"1999-01-10 15:40:00.0","0","0","22","0","0","255","0","9","0","0"
"1999-01-10 15:50:00.0","0","0","20","0","0","213","0","9","0","0"
"1999-01-10 16:00:00.0","0","0","1","0","0","385","0","10","11","0"
"1999-01-10 16:10:00.0","0","0","0","0","0","426","0","9","17","0"
"1999-01-10 16:20:00.0","0","0","0","0","0","390","0","10","18","0"
"1999-01-10 16:30:00.0","0","0","0","0","0","307","0","9","11","0"
"1999-01-10 16:40:00.0","0","0","21","0","0","171","1","9","0","0"
"1999-01-10 16:50:00.0","0","0","23","0","0","47","1","10","0","0"
"1999-01-10 17:00:00.0","0","0","23","0","0","70","11","10","12","0"
"1999-01-10 17:10:00.0","0","0","23","0","0","94","10","10","18","0"
"1999-01-10 17:20:00.0","0","0","5","0","0","51","11","10","17","0"
"1999-01-10 17:30:00.0","0","0","0","0","0","40","11","11","11","0"
"1999-01-10 17:40:00.0","0","0","0","0","0","33","13","10","0","0"
"1999-01-10 17:50:00.0","0","0","0","0","0","36","17","10","0","0"
"1999-01-10 18:00:00.0","0","0","0","0","0","52","18","10","16","0"
"1999-01-10 18:10:00.0","0","198","7","0","0","267","28","10","17","0"
"1999-01-10 18:20:00.0","0","672","24","0","0","746","23","10","17","0"
"1999-01-10 18:30:00.0","0","308","24","0","0","376","23","11","7","0"
"1999-01-10 18:40:00.0","0","268","23","0","0","329","23","10","0","0"
"1999-01-10 18:50:00.0","0","274","22","0","0","336","24","11","1","0"
"1999-01-10 19:00:00.0","0","189","22","0","0","261","20","10","17","0"
"1999-01-10 19:10:00.0","0","119","6","0","0","180","22","10","18","0"
"1999-01-10 19:20:00.0","0","0","0","0","0","53","20","8","17","0"
"1999-01-10 19:30:00.0","0","0","0","0","0","26","14","0","3","0"
"1999-01-10 19:40:00.0","0","0","0","0","0","22","13","0","0","0"
"1999-01-10 19:50:00.0","0","0","15","0","0","42","13","0","4","0"
"1999-01-10 20:00:00.0","0","0","23","0","0","62","17","0","18","0"
"1999-01-10 20:10:00.0","0","0","23","0","0","78","27","6","17","0"
"1999-01-10 20:20:00.0","0","0","22","0","0","69","14","10","17","0"
"1999-01-10 20:30:00.0","0","0","22","0","0","41","0","10","1","0"
"1999-01-10 20:40:00.0","0","0","6","0","0","25","0","10","0","0"
"1999-01-10 20:50:00.0","0","0","0","0","0","27","0","10","8","0"
"1999-01-10 21:00:00.0","0","0","0","0","0","35","0","10","17","0"
"1999-01-10 21:10:00.0","0","0","0","0","0","35","0","9","17","0"
"1999-01-10 21:20:00.0","0","0","1","0","0","27","2","2","15","0"
"1999-01-10 21:30:00.0","0","0","23","0","0","31","0","0","0","0"
"1999-01-10 21:40:00.0","0","0","23","0","0","31","0","0","0","0"
