"Time","Chest freezer (273l)","Dish washer (12 place setting)","Halogen lamp 1 ()","Halogen lamp 2 ()","Halogen lamp 3 ()","Halogen lamp 4 ()","Power supply for fuel boiler ()","Site consumption ()","Washing machine (3,25kW)"
"1998-10-09 14:30:00.0","0","0","0","0","0","0","0","47","0"
"1998-10-09 14:40:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-09 14:50:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-09 15:00:00.0","0","0","0","0","0","0","0","39","0"
"1998-10-09 15:10:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-09 15:20:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-09 15:30:00.0","0","0","0","0","0","0","0","35","0"
"1998-10-09 15:40:00.0","0","0","0","0","0","0","0","27","0"
"1998-10-09 15:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-09 16:00:00.0","0","0","0","0","0","0","0","29","0"
"1998-10-09 16:10:00.0","0","0","0","0","0","0","0","44","0"
"1998-10-09 16:20:00.0","0","0","0","0","0","0","0","41","0"
"1998-10-09 16:30:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-09 16:40:00.0","0","0","0","0","0","0","0","46","0"
"1998-10-09 16:50:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-09 17:00:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-09 17:10:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-09 17:20:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-09 17:30:00.0","0","0","0","0","0","0","0","25","0"
"1998-10-09 17:40:00.0","0","0","0","0","0","0","0","33","0"
"1998-10-09 17:50:00.0","0","0","0","0","0","0","15","61","0"
"1998-10-09 18:00:00.0","0","0","0","0","0","0","0","67","0"
"1998-10-09 18:10:00.0","0","0","0","0","0","0","0","64","0"
"1998-10-09 18:20:00.0","0","0","0","0","0","0","0","73","0"
"1998-10-09 18:30:00.0","0","0","0","0","0","0","0","45","0"
"1998-10-09 18:40:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-09 18:50:00.0","0","0","0","0","0","0","0","60","0"
"1998-10-09 19:00:00.0","0","0","0","0","0","0","0","315","0"
"1998-10-09 19:10:00.0","0","0","0","0","0","0","0","83","0"
"1998-10-09 19:20:00.0","0","0","0","0","0","0","0","77","0"
"1998-10-09 19:30:00.0","0","0","0","0","0","0","0","80","0"
"1998-10-09 19:40:00.0","0","0","0","0","0","0","0","72","0"
"1998-10-09 19:50:00.0","0","0","0","0","0","0","0","58","0"
"1998-10-09 20:00:00.0","0","0","0","0","0","0","0","73","0"
"1998-10-09 20:10:00.0","0","0","0","0","0","0","0","53","0"
"1998-10-09 20:20:00.0","0","0","0","0","0","0","0","223","0"
"1998-10-09 20:30:00.0","0","0","0","0","0","0","0","92","0"
"1998-10-09 20:40:00.0","0","0","0","0","0","0","0","79","0"
"1998-10-09 20:50:00.0","0","0","0","0","0","0","0","64","0"
"1998-10-09 21:00:00.0","0","0","0","0","0","0","0","78","0"
"1998-10-09 21:10:00.0","0","0","0","0","0","0","1","96","0"
"1998-10-09 21:20:00.0","0","0","0","0","0","0","14","89","0"
"1998-10-09 21:30:00.0","0","0","0","0","0","0","0","65","0"
"1998-10-09 21:40:00.0","0","0","0","0","0","0","0","78","0"
"1998-10-09 21:50:00.0","0","0","0","0","0","0","0","72","0"
"1998-10-09 22:00:00.0","0","0","0","0","0","0","0","56","0"
"1998-10-09 22:10:00.0","0","0","0","0","0","0","0","59","0"
"1998-10-09 22:20:00.0","0","0","0","0","0","0","0","61","0"
"1998-10-09 22:30:00.0","0","0","0","0","0","0","0","54","0"
"1998-10-09 22:40:00.0","0","0","0","0","0","0","0","84","0"
"1998-10-09 22:50:00.0","0","0","0","0","0","0","0","126","0"
"1998-10-09 23:00:00.0","0","0","0","0","0","0","0","90","0"
"1998-10-09 23:10:00.0","0","0","0","0","0","0","5","71","0"
"1998-10-09 23:20:00.0","0","0","0","0","0","0","9","74","0"
"1998-10-09 23:30:00.0","0","0","0","0","0","0","0","57","0"
"1998-10-09 23:40:00.0","0","0","0","0","0","0","0","44","0"
"1998-10-09 23:50:00.0","0","0","0","0","0","0","0","41","0"
"1998-10-10 00:00:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-10 00:10:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 00:20:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 00:30:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-10 00:40:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-10 00:50:00.0","0","0","0","0","0","0","0","42","0"
"1998-10-10 01:00:00.0","0","0","0","0","0","0","0","51","0"
"1998-10-10 01:10:00.0","0","0","0","0","0","0","0","35","0"
"1998-10-10 01:20:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 01:30:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-10 01:40:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-10 01:50:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-10 02:00:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 02:10:00.0","0","0","0","0","0","0","0","39","0"
"1998-10-10 02:20:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-10 02:30:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 02:40:00.0","0","0","0","0","0","0","0","36","0"
"1998-10-10 02:50:00.0","0","0","0","0","0","0","2","52","0"
"1998-10-10 03:00:00.0","0","0","0","0","0","0","13","51","0"
"1998-10-10 03:10:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-10 03:20:00.0","0","0","0","0","0","0","0","36","0"
"1998-10-10 03:30:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 03:40:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 03:50:00.0","0","0","0","0","0","0","0","39","0"
"1998-10-10 04:00:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-10 04:10:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 04:20:00.0","0","0","0","0","0","0","0","33","0"
"1998-10-10 04:30:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-10 04:40:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 04:50:00.0","0","0","0","0","0","0","0","35","0"
"1998-10-10 05:00:00.0","0","0","0","0","0","0","0","55","0"
"1998-10-10 05:10:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-10 05:20:00.0","0","0","0","0","0","0","0","29","0"
"1998-10-10 05:30:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-10 05:40:00.0","0","0","0","0","0","0","0","25","0"
"1998-10-10 05:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 06:00:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-10 06:10:00.0","0","0","0","0","0","0","0","31","0"
"1998-10-10 06:20:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-10 06:30:00.0","0","0","0","0","0","0","0","72","0"
"1998-10-10 06:40:00.0","0","0","0","0","0","0","15","77","0"
"1998-10-10 06:50:00.0","0","0","0","0","0","0","0","62","0"
"1998-10-10 07:00:00.0","0","0","0","0","0","0","0","92","0"
"1998-10-10 07:10:00.0","0","0","0","0","0","0","0","99","0"
"1998-10-10 07:20:00.0","0","0","0","0","0","0","0","57","0"
"1998-10-10 07:30:00.0","0","0","0","0","0","0","0","32","0"
"1998-10-10 07:40:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-10 07:50:00.0","0","0","0","0","0","0","0","32","0"
"1998-10-10 08:00:00.0","0","0","0","0","0","0","0","24","0"
"1998-10-10 08:10:00.0","0","0","0","0","0","0","0","101","0"
"1998-10-10 08:20:00.0","0","0","0","0","0","0","0","110","0"
"1998-10-10 08:30:00.0","0","0","0","0","0","0","0","35","0"
"1998-10-10 08:40:00.0","0","0","0","0","0","0","0","189","0"
"1998-10-10 08:50:00.0","0","0","0","0","0","0","0","183","0"
"1998-10-10 09:00:00.0","0","0","0","0","0","0","0","70","0"
"1998-10-10 09:10:00.0","0","0","0","0","0","0","14","180","0"
"1998-10-10 09:20:00.0","0","0","0","0","0","0","1","204","0"
"1998-10-10 09:30:00.0","0","0","0","0","0","0","0","67","0"
"1998-10-10 09:40:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-10 09:50:00.0","0","0","0","0","0","0","0","46","0"
"1998-10-10 10:00:00.0","0","0","0","0","0","0","0","104","47"
"1998-10-10 10:10:00.0","0","0","0","0","0","0","0","552","511"
"1998-10-10 10:20:00.0","0","0","0","0","0","0","0","214","170"
"1998-10-10 10:30:00.0","0","0","0","0","0","0","0","58","9"
"1998-10-10 10:40:00.0","0","0","0","0","0","0","0","69","7"
"1998-10-10 10:50:00.0","0","0","0","0","0","0","0","55","2"
"1998-10-10 11:00:00.0","0","0","0","0","0","0","0","52","0"
"1998-10-10 11:10:00.0","0","0","0","0","0","0","0","54","0"
"1998-10-10 11:20:00.0","0","0","0","0","0","0","0","97","64"
"1998-10-10 11:30:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-10 11:40:00.0","0","0","0","0","0","0","0","36","0"
"1998-10-10 11:50:00.0","0","0","0","0","0","0","0","25","0"
"1998-10-10 12:00:00.0","0","0","0","0","0","0","0","277","0"
"1998-10-10 12:10:00.0","0","0","0","0","0","0","0","113","0"
"1998-10-10 12:20:00.0","0","0","0","0","0","0","0","43","0"
"1998-10-10 12:30:00.0","0","0","0","0","0","0","0","51","0"
"1998-10-10 12:40:00.0","0","0","0","0","0","0","11","67","0"
"1998-10-10 12:50:00.0","0","0","0","0","0","0","4","89","0"
"1998-10-10 13:00:00.0","0","263","0","0","0","0","0","373","0"
"1998-10-10 13:10:00.0","0","344","0","0","0","0","0","389","0"
"1998-10-10 13:20:00.0","0","87","0","0","0","0","0","134","0"
"1998-10-10 13:30:00.0","0","160","0","0","0","0","0","190","0"
"1998-10-10 13:40:00.0","0","344","0","0","0","0","0","376","0"
"1998-10-10 13:50:00.0","0","169","0","0","0","0","0","208","0"
"1998-10-10 14:00:00.0","0","2","0","0","0","0","0","35","0"
"1998-10-10 14:10:00.0","0","0","0","0","0","0","0","24","0"
"1998-10-10 14:20:00.0","0","0","0","0","0","0","0","41","0"
"1998-10-10 14:30:00.0","0","0","0","0","0","0","0","57","0"
"1998-10-10 14:40:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-10 14:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 15:00:00.0","0","0","0","0","0","0","0","35","0"
"1998-10-10 15:10:00.0","0","0","0","0","0","0","0","26","0"
"1998-10-10 15:20:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 15:30:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-10 15:40:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-10 15:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 16:00:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-10 16:10:00.0","0","0","0","0","0","0","14","76","0"
"1998-10-10 16:20:00.0","0","0","0","0","0","0","0","44","0"
"1998-10-10 16:30:00.0","0","0","0","0","0","0","0","33","0"
"1998-10-10 16:40:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-10 16:50:00.0","0","0","0","0","0","0","0","27","0"
"1998-10-10 17:00:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-10 17:10:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-10 17:20:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-10 17:30:00.0","0","0","0","0","0","0","0","48","0"
"1998-10-10 17:40:00.0","0","0","0","0","0","0","0","45","0"
"1998-10-10 17:50:00.0","0","0","0","0","0","0","9","62","0"
"1998-10-10 18:00:00.0","0","0","0","0","0","0","16","60","0"
"1998-10-10 18:10:00.0","0","0","0","0","0","0","0","63","0"
"1998-10-10 18:20:00.0","0","0","0","0","0","0","0","79","0"
"1998-10-10 18:30:00.0","0","0","0","0","0","0","0","62","0"
"1998-10-10 18:40:00.0","0","0","0","0","0","0","0","70","0"
"1998-10-10 18:50:00.0","0","0","0","0","0","0","0","90","0"
"1998-10-10 19:00:00.0","0","0","0","0","0","0","0","69","0"
"1998-10-10 19:10:00.0","0","0","0","0","0","0","0","67","0"
"1998-10-10 19:20:00.0","0","0","0","0","0","0","0","116","0"
"1998-10-10 19:30:00.0","0","0","0","0","0","0","0","135","0"
"1998-10-10 19:40:00.0","0","0","0","0","0","0","0","255","0"
"1998-10-10 19:50:00.0","0","0","0","0","0","0","0","124","0"
"1998-10-10 20:00:00.0","0","0","0","0","0","0","0","205","0"
"1998-10-10 20:10:00.0","0","0","0","0","0","0","0","126","0"
"1998-10-10 20:20:00.0","0","0","0","0","0","0","0","132","0"
"1998-10-10 20:30:00.0","0","0","0","0","0","0","12","123","0"
"1998-10-10 20:40:00.0","0","0","0","0","0","0","2","69","0"
"1998-10-10 20:50:00.0","0","0","0","0","0","0","0","56","0"
"1998-10-10 21:00:00.0","0","0","0","0","0","0","0","51","0"
"1998-10-10 21:10:00.0","0","0","0","0","0","0","0","44","0"
"1998-10-10 21:20:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-10 21:30:00.0","0","0","0","0","0","0","0","44","0"
"1998-10-10 21:40:00.0","0","0","0","0","0","0","0","47","0"
"1998-10-10 21:50:00.0","0","0","0","0","0","0","0","52","0"
"1998-10-10 22:00:00.0","0","0","0","0","0","0","0","55","0"
"1998-10-10 22:10:00.0","0","0","0","0","0","0","0","68","0"
"1998-10-10 22:20:00.0","0","0","0","0","0","0","0","42","0"
"1998-10-10 22:30:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-10 22:40:00.0","0","0","0","0","0","0","0","51","0"
"1998-10-10 22:50:00.0","0","0","0","0","0","0","0","41","0"
"1998-10-10 23:00:00.0","0","0","0","0","0","0","0","51","0"
"1998-10-10 23:10:00.0","0","0","0","0","0","0","0","63","0"
"1998-10-10 23:20:00.0","0","0","0","0","0","0","0","53","0"
"1998-10-10 23:30:00.0","0","0","0","0","0","0","0","41","0"
"1998-10-10 23:40:00.0","0","0","0","0","0","0","0","44","0"
"1998-10-10 23:50:00.0","0","0","0","0","0","0","0","70","0"
"1998-10-11 00:00:00.0","0","0","0","0","0","0","2","72","0"
"1998-10-11 00:10:00.0","0","0","0","0","0","0","13","77","0"
"1998-10-11 00:20:00.0","0","0","0","0","0","0","0","66","0"
"1998-10-11 00:30:00.0","0","0","0","0","0","0","0","56","0"
"1998-10-11 00:40:00.0","0","0","0","0","0","0","0","39","0"
"1998-10-11 00:50:00.0","0","0","0","0","0","0","0","41","0"
"1998-10-11 01:00:00.0","0","0","0","0","0","0","0","45","0"
"1998-10-11 01:10:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-11 01:20:00.0","0","0","0","0","0","0","0","25","0"
"1998-10-11 01:30:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-11 01:40:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 01:50:00.0","0","0","0","0","0","0","0","39","0"
"1998-10-11 02:00:00.0","0","0","0","0","0","0","0","53","0"
"1998-10-11 02:10:00.0","0","0","0","0","0","0","0","42","0"
"1998-10-11 02:20:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-11 02:30:00.0","0","0","0","0","0","0","0","29","0"
"1998-10-11 02:40:00.0","0","0","0","0","0","0","0","32","0"
"1998-10-11 02:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 03:00:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-11 03:10:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-11 03:20:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 03:30:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 03:40:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-11 03:50:00.0","0","0","0","0","0","0","13","42","0"
"1998-10-11 04:00:00.0","0","0","0","0","0","0","2","44","0"
"1998-10-11 04:10:00.0","0","0","0","0","0","0","0","45","0"
"1998-10-11 04:20:00.0","0","0","0","0","0","0","0","46","0"
"1998-10-11 04:30:00.0","0","0","0","0","0","0","0","21","0"
"1998-10-11 04:40:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 04:50:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-11 05:00:00.0","0","0","0","0","0","0","0","21","0"
"1998-10-11 05:10:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 05:20:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-11 05:30:00.0","0","0","0","0","0","0","0","27","0"
"1998-10-11 05:40:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 05:50:00.0","0","0","0","0","0","0","0","27","0"
"1998-10-11 06:00:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-11 06:10:00.0","0","0","0","0","0","0","0","42","0"
"1998-10-11 06:20:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-11 06:30:00.0","0","0","0","0","0","0","0","52","0"
"1998-10-11 06:40:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 06:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 07:00:00.0","0","0","0","0","0","0","0","33","0"
"1998-10-11 07:10:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-11 07:20:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 07:30:00.0","0","0","0","0","0","0","0","27","0"
"1998-10-11 07:40:00.0","0","0","0","0","0","0","15","50","0"
"1998-10-11 07:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 08:00:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 08:10:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-11 08:20:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-11 08:30:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-11 08:40:00.0","0","0","0","0","0","0","0","112","0"
"1998-10-11 08:50:00.0","0","0","0","0","0","0","0","111","0"
"1998-10-11 09:00:00.0","0","0","0","0","0","0","0","66","0"
"1998-10-11 09:10:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-11 09:20:00.0","0","0","0","0","0","0","0","42","0"
"1998-10-11 09:30:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 09:40:00.0","0","0","0","0","0","0","0","96","0"
"1998-10-11 09:50:00.0","0","0","0","0","0","0","0","84","0"
"1998-10-11 10:00:00.0","0","0","0","0","0","0","0","44","0"
"1998-10-11 10:10:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-11 10:20:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-11 10:30:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-11 10:40:00.0","0","0","0","0","0","0","0","31","0"
"1998-10-11 10:50:00.0","0","0","0","0","0","0","0","45","0"
"1998-10-11 11:00:00.0","0","0","0","0","0","0","15","100","0"
"1998-10-11 11:10:00.0","0","0","0","0","0","0","0","53","0"
"1998-10-11 11:20:00.0","0","0","0","0","0","0","0","63","0"
"1998-10-11 11:30:00.0","0","0","0","0","0","0","0","35","0"
"1998-10-11 11:40:00.0","0","0","0","0","0","0","0","39","0"
"1998-10-11 11:50:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-11 12:00:00.0","0","0","0","0","0","0","0","44","0"
"1998-10-11 12:10:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-11 12:20:00.0","0","0","0","0","0","0","0","25","0"
"1998-10-11 12:30:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 12:40:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-11 12:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 13:00:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-11 13:10:00.0","0","0","0","0","0","0","0","83","0"
"1998-10-11 13:20:00.0","0","0","0","0","0","0","0","423","0"
"1998-10-11 13:30:00.0","0","0","0","0","0","0","0","794","265"
"1998-10-11 13:40:00.0","0","0","0","0","0","0","0","677","315"
"1998-10-11 13:50:00.0","0","0","0","0","0","0","0","66","7"
"1998-10-11 14:00:00.0","0","0","0","0","0","0","0","53","3"
"1998-10-11 14:10:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-11 14:20:00.0","0","0","0","0","0","0","0","43","0"
"1998-10-11 14:30:00.0","0","0","0","0","0","0","14","45","0"
"1998-10-11 14:40:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-11 14:50:00.0","0","0","0","0","0","0","0","48","6"
"1998-10-11 15:00:00.0","0","0","0","0","0","0","0","82","63"
"1998-10-11 15:10:00.0","0","0","0","0","0","0","0","27","0"
"1998-10-11 15:20:00.0","0","0","0","0","0","0","0","56","0"
"1998-10-11 15:30:00.0","0","0","0","0","0","0","0","41","0"
"1998-10-11 15:40:00.0","0","0","0","0","0","0","0","33","0"
"1998-10-11 15:50:00.0","0","0","0","0","0","0","0","32","0"
"1998-10-11 16:00:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-11 16:10:00.0","0","0","0","0","0","0","0","26","0"
"1998-10-11 16:20:00.0","0","0","0","0","0","0","0","26","0"
"1998-10-11 16:30:00.0","0","0","0","0","0","0","0","35","0"
"1998-10-11 16:40:00.0","0","0","0","0","0","0","0","25","0"
"1998-10-11 16:50:00.0","0","0","0","0","0","0","0","32","0"
"1998-10-11 17:00:00.0","0","0","0","0","0","0","0","47","0"
"1998-10-11 17:10:00.0","0","0","0","0","0","0","9","64","0"
"1998-10-11 17:20:00.0","0","0","0","0","0","0","4","54","0"
"1998-10-11 17:30:00.0","0","0","0","0","0","0","0","57","0"
"1998-10-11 17:40:00.0","0","0","0","0","0","0","0","41","0"
"1998-10-11 17:50:00.0","0","0","0","0","0","0","0","42","0"
"1998-10-11 18:00:00.0","0","0","0","0","0","0","0","47","0"
"1998-10-11 18:10:00.0","0","0","0","0","0","0","0","54","0"
"1998-10-11 18:20:00.0","0","0","0","0","0","0","0","42","0"
"1998-10-11 18:30:00.0","0","0","0","0","0","0","0","43","0"
"1998-10-11 18:40:00.0","0","0","0","0","50","0","0","115","0"
"1998-10-11 18:50:00.0","0","0","0","0","38","0","0","131","0"
"1998-10-11 19:00:00.0","0","26","0","0","0","0","0","413","0"
"1998-10-11 19:10:00.0","0","334","0","0","0","0","0","543","0"
"1998-10-11 19:20:00.0","0","313","0","0","0","0","0","528","0"
"1998-10-11 19:30:00.0","0","11","0","0","0","0","14","137","0"
"1998-10-11 19:40:00.0","0","252","0","0","0","0","1","447","0"
"1998-10-11 19:50:00.0","0","336","0","0","0","0","0","567","0"
"1998-10-11 20:00:00.0","0","86","0","0","0","0","0","229","0"
"1998-10-11 20:10:00.0","0","0","0","0","0","0","0","71","0"
"1998-10-11 20:20:00.0","0","0","23","0","0","0","0","189","0"
"1998-10-11 20:30:00.0","0","0","0","0","21","0","0","225","0"
"1998-10-11 20:40:00.0","0","0","0","0","26","0","0","288","0"
"1998-10-11 20:50:00.0","0","0","0","0","35","0","0","332","0"
"1998-10-11 21:00:00.0","0","0","0","0","72","0","0","354","0"
"1998-10-11 21:10:00.0","0","0","0","0","70","0","0","307","0"
"1998-10-11 21:20:00.0","0","0","0","0","71","0","18","196","0"
"1998-10-11 21:30:00.0","0","0","0","0","72","0","0","179","0"
"1998-10-11 21:40:00.0","0","0","0","0","72","0","0","140","0"
"1998-10-11 21:50:00.0","0","0","0","0","72","0","0","142","0"
"1998-10-11 22:00:00.0","0","0","0","0","72","0","0","156","0"
"1998-10-11 22:10:00.0","0","0","0","0","72","0","0","149","0"
"1998-10-11 22:20:00.0","0","0","0","0","72","0","0","138","0"
"1998-10-11 22:30:00.0","0","0","0","0","72","0","0","173","0"
"1998-10-11 22:40:00.0","0","0","0","0","72","0","0","147","0"
"1998-10-11 22:50:00.0","0","0","0","0","73","0","0","121","0"
"1998-10-11 23:00:00.0","0","0","0","0","73","0","0","123","0"
"1998-10-11 23:10:00.0","0","0","0","0","73","0","0","132","0"
"1998-10-11 23:20:00.0","0","0","0","0","74","0","0","116","0"
"1998-10-11 23:30:00.0","0","0","0","0","74","0","0","115","0"
"1998-10-11 23:40:00.0","0","0","0","0","69","0","0","124","0"
"1998-10-11 23:50:00.0","0","0","0","0","0","0","9","46","0"
"1998-10-12 00:00:00.0","0","0","0","0","0","0","5","28","0"
"1998-10-12 00:10:00.0","0","0","0","0","0","0","0","29","0"
"1998-10-12 00:20:00.0","0","0","0","0","0","0","0","33","0"
"1998-10-12 00:30:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-12 00:40:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-12 00:50:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-12 01:00:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-12 01:10:00.0","0","0","0","0","0","0","0","39","0"
"1998-10-12 01:20:00.0","0","0","0","0","0","0","0","49","0"
"1998-10-12 01:30:00.0","0","0","0","0","0","0","0","30","0"
"1998-10-12 01:40:00.0","0","0","0","0","0","0","0","21","0"
"1998-10-12 01:50:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-12 02:00:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-12 02:10:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-12 02:20:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-12 02:30:00.0","0","0","0","0","0","0","0","39","0"
"1998-10-12 02:40:00.0","0","0","0","0","0","0","0","31","0"
"1998-10-12 02:50:00.0","0","0","0","0","0","0","0","40","0"
"1998-10-12 03:00:00.0","0","0","0","0","0","0","0","49","0"
"1998-10-12 03:10:00.0","0","0","0","0","0","0","0","36","0"
"1998-10-12 03:20:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-12 03:30:00.0","0","0","0","0","0","0","0","26","0"
"1998-10-12 03:40:00.0","0","0","0","0","0","0","15","50","0"
"1998-10-12 03:50:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-12 04:00:00.0","0","0","0","0","0","0","0","22","0"
"1998-10-12 04:10:00.0","0","0","0","0","0","0","0","37","0"
"1998-10-12 04:20:00.0","0","0","0","0","0","0","0","25","0"
"1998-10-12 04:30:00.0","0","0","0","0","0","0","0","26","0"
"1998-10-12 04:40:00.0","0","0","0","0","0","0","0","50","0"
"1998-10-12 04:50:00.0","0","0","0","0","0","0","0","48","0"
"1998-10-12 05:00:00.0","0","0","0","0","0","0","0","31","0"
"1998-10-12 05:10:00.0","0","0","0","0","0","0","0","23","0"
"1998-10-12 05:20:00.0","0","0","0","0","0","0","0","49","0"
"1998-10-12 05:30:00.0","0","0","0","0","0","0","0","124","0"
"1998-10-12 05:40:00.0","0","0","0","0","0","0","0","49","0"
"1998-10-12 05:50:00.0","0","0","0","0","0","0","0","45","0"
"1998-10-12 06:00:00.0","0","0","0","0","0","0","0","34","0"
"1998-10-12 06:10:00.0","0","0","0","0","0","0","0","96","0"
"1998-10-12 06:20:00.0","0","0","0","0","0","0","0","70","0"
"1998-10-12 06:30:00.0","0","0","0","0","0","0","0","71","0"
"1998-10-12 06:40:00.0","0","0","0","0","0","0","0","60","0"
"1998-10-12 06:50:00.0","0","0","0","0","0","0","0","28","0"
"1998-10-12 07:00:00.0","0","0","0","0","0","0","0","53","0"
"1998-10-12 07:10:00.0","0","0","0","0","0","0","15","90","0"
"1998-10-12 07:20:00.0","0","0","0","0","0","0","0","38","0"
"1998-10-12 07:30:00.0","0","0","0","0","0","0","0","57","0"
"1998-10-12 07:40:00.0","0","0","0","0","0","0","0","125","0"
"1998-10-12 07:50:00.0","0","0","0","0","0","0","0","102","0"
"1998-10-12 08:00:00.0","0","0","0","0","0","0","0","51","0"
"1998-10-12 08:10:00.0","0","0","0","0","0","0","0","66","0"
"1998-10-12 08:20:00.0","0","0","0","0","0","0","0","39","0"
